ClusterID,Centroid_z_score
0,-0.17785649582742108
1,0.26029868210548246
2,0.4603204554526638
3,-0.6867814639249609
4,-1.0508189664574605
5,0.7644801420361986
6,-2.141004345193863
7,0.03960421601372001
8,-0.3680798250862309
9,-1.4439858480436678
