ClusterID,Centroid_z_score
0,-1.9744307261072207
1,-0.1721536188356623
2,-1.8968464127371805
3,-1.4161195584161965
4,-0.8580327250322273
5,0.7658663495470794
6,0.04428591414379966
7,-1.1712798088137364
8,0.35072718159627536
9,-0.4767031375163312
10,-0.6873657731498427
11,-1.287761821385697
12,-0.32426654628737295
13,-0.9352358536010325
14,-0.7894695969837
15,0.5488161810169975
16,-1.051552997782052
17,-1.7438731132017036
18,-2.142572942141901
19,-1.2311485490966418
